8000 300 240 
113 182 1 1
78 153 1 1
100 126 1 1
80 159 1 1
75 142 1 1
178 151 1 1
100 142 1 1
85 166 1 1
91 176 1 1
127 155 1 1
67 110 1 1
172 163 1 1
118 184 1 1
132 174 1 1
69 177 1 1
164 147 1 1
165 153 1 1
108 165 1 1
82 76 1 1
71 141 1 1
128 172 1 1
124 146 1 1
86 101 1 1
50 163 1 1
84 132 1 1
119 170 1 1
63 144 1 1
79 163 1 1
128 154 1 1
79 176 1 1
141 181 1 1
118 174 1 1
83 102 1 1
123 187 1 1
89 105 1 1
115 113 1 1
188 144 1 1
68 125 1 1
88 111 1 1
188 158 1 1
87 86 1 1
113 166 1 1
79 83 1 1
100 157 1 1
101 179 1 1
85 182 1 1
194 138 1 1
174 153 1 1
163 155 1 1
80 186 1 1
106 105 1 1
105 177 1 1
73 76 1 1
151 145 1 1
153 175 1 1
61 168 1 1
109 107 1 1
73 120 1 1
129 187 1 1
157 175 1 1
88 131 1 1
157 167 1 1
110 156 1 1
145 175 1 1
45 151 1 1
151 163 1 1
97 131 1 1
192 142 1 1
102 173 1 1
94 153 1 1
179 163 1 1
79 137 1 1
103 169 1 1
112 168 1 1
82 68 1 1
84 103 1 1
195 143 1 1
136 180 1 1
43 148 1 1
89 93 1 1
147 175 1 1
75 145 1 1
104 151 1 1
98 127 1 1
75 180 1 1
70 119 1 1
84 109 1 1
131 168 1 1
147 185 1 1
100 186 1 1
59 155 1 1
120 166 1 1
135 162 1 1
111 154 1 1
53 149 1 1
54 162 1 1
159 152 1 1
72 180 1 1
151 154 1 1
113 111 1 1
75 154 1 1
148 181 1 1
92 115 1 1
182 150 1 1
65 157 1 1
126 175 1 1
141 182 1 1
62 143 1 1
191 148 1 1
76 86 1 1
96 150 1 1
81 136 1 1
61 165 1 1
77 174 1 1
86 140 1 1
173 160 1 1
78 125 1 1
166 152 1 1
89 163 1 1
85 153 1 1
95 161 1 1
49 148 1 1
136 162 1 1
96 143 1 1
101 185 1 1
122 148 1 1
109 147 1 1
132 162 1 1
173 160 1 1
129 153 1 1
161 173 1 1
81 165 1 1
60 159 1 1
96 141 1 1
94 142 1 1
145 151 1 1
81 166 1 1
81 170 1 1
55 168 1 1
107 148 1 1
67 173 1 1
112 124 1 1
54 146 1 1
176 160 1 1
87 182 1 1
39 163 1 1
74 135 1 1
121 175 1 1
138 168 1 1
69 80 1 1
200 150 1 1
118 164 1 1
82 157 1 1
97 184 1 1
61 159 1 1
79 151 1 1
53 159 1 1
69 120 1 1
67 153 1 1
131 169 1 1
110 169 1 1
94 112 1 1
153 161 1 1
161 178 1 1
100 126 1 1
94 105 1 1
114 104 1 1
95 101 1 1
89 68 1 1
86 66 1 1
85 66 1 1
108 148 1 1
77 62 1 1
106 190 1 1
87 68 1 1
88 157 1 1
126 167 1 1
60 175 1 1
94 172 1 1
92 103 1 1
101 145 1 1
152 165 1 1
69 139 1 1
114 169 1 1
100 173 1 1
109 131 1 1
68 108 1 1
119 152 1 1
100 158 1 1
153 173 1 1
104 101 1 1
93 161 1 1
72 78 1 1
107 164 1 1
133 164 1 1
120 183 1 1
105 176 1 1
96 136 1 1
155 171 1 1
90 70 1 1
98 145 1 1
73 136 1 1
116 137 1 1
156 144 1 1
88 160 1 1
103 129 1 1
79 93 1 1
68 110 1 1
186 146 1 1
99 152 1 1
149 147 1 1
78 166 1 1
161 147 1 1
118 147 1 1
123 181 1 1
66 146 1 1
61 144 1 1
121 185 1 1
104 173 1 1
70 96 1 1
161 152 1 1
123 154 1 1
122 156 1 1
79 142 1 1
143 165 1 1
92 98 1 1
98 172 1 1
136 156 1 1
150 177 1 1
71 70 1 1
189 141 1 1
105 102 1 1
151 156 1 1
106 116 1 1
134 145 1 1
148 160 1 1
78 73 1 1
90 93 1 1
98 105 1 1
86 67 1 1
71 96 1 1
67 153 1 1
67 112 1 1
52 153 1 1
127 172 1 1
171 157 1 1
115 103 1 1
87 129 1 1
100 105 1 1
102 123 1 1
147 157 1 1
70 84 1 1
155 171 1 1
105 138 1 1
93 177 1 1
179 155 1 1
127 148 1 1
80 69 1 1
98 140 1 1
171 157 1 1
112 150 1 1
112 129 1 1
178 165 1 1
92 104 1 1
101 109 1 1
77 99 1 1
84 168 1 1
62 129 1 1
165 167 1 1
74 116 1 1
198 157 1 1
73 166 1 1
97 178 1 1
79 127 1 1
188 160 1 1
139 168 1 1
106 114 1 1
110 142 1 1
188 153 1 1
137 175 1 1
83 66 1 1
41 156 1 1
124 166 1 1
86 168 1 1
101 151 1 1
88 129 1 1
136 168 1 1
91 190 1 1
131 170 1 1
120 172 1 1
69 131 1 1
90 180 1 1
76 182 1 1
100 174 1 1
67 161 1 1
122 163 1 1
66 156 1 1
74 65 1 1
78 105 1 1
54 158 1 1
114 118 1 1
129 160 1 1
146 163 1 1
155 165 1 1
119 183 1 1
89 183 1 1
109 155 1 1
88 126 1 1
150 149 1 1
93 123 1 1
74 89 1 1
120 185 1 1
98 168 1 1
138 147 1 1
143 160 1 1
102 161 1 1
97 136 1 1
104 186 1 1
171 159 1 1
104 181 1 1
136 156 1 1
69 179 1 1
83 66 1 1
191 161 1 1
76 163 1 1
146 154 1 1
129 159 1 1
172 152 1 1
165 146 1 1
135 160 1 1
75 65 1 1
64 158 1 1
180 166 1 1
102 162 1 1
50 165 1 1
140 173 1 1
39 168 1 1
80 86 1 1
78 88 1 1
127 162 1 1
78 69 1 1
67 109 1 1
48 156 1 1
40 148 1 1
79 142 1 1
59 147 1 1
153 158 1 1
147 147 1 1
85 81 1 1
120 151 1 1
110 188 1 1
114 107 1 1
96 146 1 1
103 172 1 1
154 181 1 1
113 113 1 1
131 158 1 1
72 165 1 1
126 173 1 1
96 177 1 1
81 61 1 1
155 177 1 1
40 160 1 1
125 155 1 1
89 118 1 1
87 167 1 1
139 177 1 1
115 144 1 1
131 167 1 1
147 169 1 1
108 150 1 1
77 81 1 1
134 160 1 1
160 158 1 1
134 174 1 1
88 87 1 1
129 169 1 1
120 176 1 1
101 140 1 1
100 155 1 1
167 162 1 1
182 157 1 1
99 117 1 1
170 148 1 1
119 181 1 1
112 169 1 1
197 151 1 1
139 162 1 1
84 98 1 1
65 139 1 1
170 149 1 1
53 156 1 1
64 159 1 1
190 140 1 1
73 135 1 1
131 161 1 1
82 177 1 1
122 186 1 1
83 182 1 1
83 161 1 1
69 163 1 1
91 117 1 1
111 130 1 1
127 168 1 1
196 140 1 1
115 150 1 1
115 177 1 1
92 111 1 1
154 144 1 1
74 171 1 1
45 148 1 1
113 126 1 1
108 158 1 1
114 186 1 1
91 57 1 1
95 87 1 1
110 117 1 1
109 151 1 1
82 108 1 1
97 190 1 1
72 159 1 1
128 175 1 1
107 132 1 1
75 75 1 1
127 153 1 1
170 173 1 1
74 156 1 1
104 182 1 1
75 126 1 1
97 130 1 1
188 147 1 1
101 134 1 1
75 109 1 1
105 182 1 1
150 180 1 1
169 155 1 1
77 121 1 1
133 180 1 1
75 167 1 1
77 75 1 1
72 117 1 1
78 155 1 1
70 176 1 1
94 184 1 1
104 171 1 1
126 179 1 1
72 84 1 1
131 156 1 1
144 156 1 1
185 160 1 1
78 142 1 1
96 120 1 1
122 166 1 1
110 127 1 1
99 190 1 1
131 153 1 1
75 64 1 1
166 175 1 1
166 162 1 1
65 172 1 1
81 130 1 1
78 110 1 1
118 169 1 1
86 166 1 1
173 154 1 1
126 143 1 1
109 129 1 1
131 183 1 1
104 141 1 1
96 158 1 1
75 143 1 1
95 183 1 1
144 188 1 1
107 142 1 1
73 172 1 1
111 124 1 1
94 188 1 1
123 176 1 1
158 166 1 1
161 151 1 1
136 149 1 1
94 124 1 1
103 166 1 1
133 180 1 1
195 135 1 1
85 153 1 1
68 170 1 1
119 161 1 1
140 143 1 1
132 184 1 1
91 65 1 1
101 130 1 1
166 154 1 1
114 160 1 1
121 152 1 1
141 159 1 1
81 181 1 1
73 101 1 1
85 158 1 1
106 185 1 1
112 154 1 1
43 172 1 1
110 140 1 1
68 151 1 1
56 165 1 1
92 111 1 1
63 165 1 1
104 170 1 1
120 154 1 1
99 120 1 1
126 172 1 1
171 158 1 1
90 164 1 1
79 158 1 1
41 164 1 1
59 167 1 1
84 102 1 1
70 174 1 1
56 156 1 1
80 81 1 1
159 151 1 1
107 180 1 1
42 151 1 1
100 162 1 1
125 158 1 1
74 97 1 1
84 111 1 1
143 187 1 1
168 171 1 1
103 104 1 1
88 130 1 1
91 179 1 1
115 125 1 1
80 149 1 1
110 184 1 1
89 133 1 1
142 173 1 1
133 149 1 1
178 160 1 1
78 171 1 1
53 167 1 1
91 74 1 1
103 145 1 1
118 161 1 1
50 171 1 1
103 182 1 1
80 85 1 1
49 172 1 1
169 149 1 1
73 62 1 1
146 170 1 1
53 162 1 1
93 121 1 1
73 63 1 1
134 161 1 1
92 188 1 1
192 162 1 1
100 142 1 1
133 175 1 1
137 158 1 1
99 152 1 1
165 172 1 1
101 125 1 1
83 174 1 1
97 120 1 1
189 150 1 1
77 78 1 1
145 168 1 1
116 152 1 1
113 117 1 1
137 156 1 1
96 119 1 1
96 189 1 1
77 80 1 1
42 150 1 1
185 144 1 1
92 97 1 1
91 90 1 1
151 148 1 1
75 108 1 1
119 187 1 1
153 158 1 1
86 119 1 1
113 175 1 1
144 154 1 1
141 179 1 1
61 158 1 1
198 144 1 1
72 163 1 1
74 95 1 1
146 160 1 1
171 160 1 1
84 80 1 1
83 90 1 1
78 101 1 1
91 185 1 1
68 132 1 1
150 143 1 1
64 139 1 1
114 123 1 1
128 179 1 1
111 135 1 1
108 182 1 1
83 121 1 1
127 156 1 1
181 148 1 1
149 178 1 1
108 155 1 1
97 165 1 1
122 159 1 1
67 101 1 1
84 171 1 1
81 174 1 1
103 113 1 1
142 150 1 1
71 89 1 1
68 92 1 1
102 140 1 1
120 155 1 1
90 135 1 1
171 164 1 1
135 187 1 1
108 182 1 1
71 136 1 1
47 159 1 1
104 159 1 1
96 107 1 1
67 102 1 1
69 148 1 1
72 135 1 1
53 157 1 1
188 146 1 1
159 157 1 1
158 146 1 1
68 161 1 1
59 170 1 1
49 167 1 1
90 105 1 1
91 152 1 1
126 173 1 1
168 153 1 1
79 89 1 1
150 154 1 1
58 160 1 1
124 173 1 1
132 157 1 1
54 167 1 1
151 144 1 1
75 155 1 1
78 172 1 1
142 157 1 1
87 100 1 1
88 120 1 1
87 130 1 1
138 153 1 1
115 126 1 1
87 172 1 1
127 160 1 1
108 101 1 1
69 133 1 1
147 182 1 1
166 161 1 1
68 149 1 1
97 132 1 1
93 174 1 1
159 147 1 1
120 188 1 1
85 107 1 1
148 157 1 1
82 62 1 1
132 187 1 1
74 183 1 1
155 146 1 1
92 168 1 1
149 149 1 1
87 101 1 1
92 186 1 1
142 182 1 1
59 153 1 1
74 159 1 1
112 167 1 1
61 152 1 1
104 129 1 1
83 164 1 1
90 139 1 1
111 140 1 1
89 101 1 1
79 162 1 1
111 181 1 1
159 144 1 1
148 158 1 1
108 155 1 1
110 134 1 1
90 115 1 1
144 157 1 1
53 172 1 1
95 91 1 1
82 71 1 1
180 166 1 1
82 84 1 1
116 155 1 1
109 119 1 1
82 121 1 1
67 175 1 1
95 106 1 1
91 188 1 1
190 156 1 1
68 133 1 1
148 167 1 1
168 144 1 1
69 80 1 1
119 181 1 1
60 155 1 1
178 154 1 1
70 123 1 1
113 133 1 1
148 163 1 1
67 117 1 1
96 185 1 1
75 168 1 1
147 189 1 1
104 118 1 1
108 173 1 1
75 153 1 1
73 180 1 1
98 98 1 1
120 155 1 1
70 168 1 1
62 133 1 1
84 149 1 1
113 116 1 1
111 176 1 1
130 152 1 1
97 102 1 1
161 177 1 1
148 162 1 1
77 91 1 1
85 165 1 1
45 161 1 1
71 173 1 1
93 176 1 1
61 130 1 1
85 76 1 1
172 158 1 1
141 189 1 1
106 115 1 1
78 153 1 1
85 164 1 1
180 150 1 1
153 171 1 1
88 99 1 1
91 130 1 1
186 158 1 1
148 169 1 1
92 138 1 1
91 125 1 1
90 131 1 1
42 153 1 1
40 150 1 1
190 158 1 1
87 101 1 1
131 150 1 1
195 145 1 1
141 145 1 1
133 186 1 1
68 131 1 1
188 166 1 1
112 142 1 1
112 127 1 1
184 153 1 1
146 143 1 1
104 143 1 1
134 166 1 1
98 123 1 1
188 151 1 1
100 175 1 1
57 155 1 1
187 150 1 1
115 135 1 1
124 179 1 1
159 162 1 1
60 157 1 1
113 176 1 1
98 117 1 1
117 147 1 1
122 176 1 1
83 128 1 1
89 62 1 1
111 190 1 1
81 71 1 1
49 151 1 1
97 170 1 1
70 137 1 1
167 175 1 1
62 136 1 1
73 75 1 1
157 150 1 1
95 110 1 1
102 157 1 1
98 126 1 1
104 105 1 1
67 116 1 1
82 169 1 1
125 146 1 1
192 163 1 1
127 188 1 1
132 189 1 1
68 134 1 1
183 167 1 1
104 173 1 1
79 119 1 1
85 75 1 1
73 170 1 1
89 94 1 1
106 133 1 1
120 150 1 1
129 184 1 1
118 172 1 1
96 137 1 1
99 128 1 1
141 186 1 1
149 166 1 1
110 155 1 1
177 146 1 1
44 166 1 1
72 70 1 1
49 164 1 1
86 69 1 1
139 155 1 1
196 150 1 1
63 177 1 1
58 149 1 1
72 156 1 1
78 87 1 1
74 64 1 1
80 169 1 1
121 174 1 1
82 160 1 1
104 180 1 1
103 128 1 1
46 155 1 1
99 138 1 1
99 133 1 1
136 186 1 1
179 153 1 1
53 148 1 1
166 156 1 1
133 175 1 1
81 160 1 1
68 88 1 1
199 148 1 1
42 162 1 1
85 148 1 1
106 187 1 1
143 177 1 1
69 92 1 1
174 145 1 1
99 171 1 1
110 128 1 1
87 144 1 1
112 142 1 1
199 154 1 1
55 155 1 1
70 67 1 1
98 186 1 1
151 145 1 1
68 86 1 1
59 161 1 1
138 165 1 1
101 114 1 1
107 152 1 1
126 150 1 1
183 149 1 1
94 178 1 1
151 148 1 1
151 163 1 1
66 155 1 1
100 100 1 1
64 132 1 1
97 188 1 1
113 188 1 1
96 124 1 1
113 169 1 1
105 145 1 1
58 163 1 1
140 144 1 1
73 79 1 1
145 160 1 1
83 70 1 1
102 154 1 1
117 146 1 1
103 150 1 1
66 106 1 1
83 105 1 1
165 152 1 1
52 169 1 1
85 81 1 1
89 171 1 1
68 108 1 1
91 125 1 1
57 164 1 1
115 179 1 1
131 156 1 1
120 163 1 1
86 131 1 1
184 149 1 1
132 157 1 1
107 118 1 1
160 151 1 1
146 147 1 1
124 172 1 1
182 152 1 1
79 107 1 1
132 151 1 1
74 73 1 1
106 121 1 1
162 170 1 1
80 170 1 1
48 160 1 1
129 153 1 1
197 145 1 1
88 161 1 1
130 168 1 1
97 142 1 1
117 148 1 1
73 164 1 1
118 167 1 1
194 163 1 1
43 169 1 1
188 153 1 1
91 71 1 1
45 161 1 1
118 188 1 1
173 147 1 1
67 119 1 1
88 83 1 1
106 116 1 1
68 142 1 1
137 153 1 1
66 141 1 1
123 172 1 1
73 152 1 1
183 145 1 1
77 74 1 1
92 179 1 1
70 145 1 1
86 188 1 1
105 170 1 1
95 182 1 1
67 135 1 1
145 172 1 1
105 164 1 1
135 164 1 1
75 126 1 1
169 159 1 1
82 142 1 1
139 163 1 1
71 141 1 1
131 185 1 1
51 172 1 1
108 126 1 1
82 104 1 1
162 152 1 1
153 157 1 1
98 152 1 1
132 162 1 1
94 95 1 1
73 115 1 1
158 165 1 1
116 160 1 1
136 176 1 1
70 102 1 1
140 187 1 1
74 113 1 1
97 108 1 1
135 172 1 1
55 157 1 1
82 144 1 1
60 168 1 1
141 180 1 1
68 112 1 1
62 128 1 1
63 171 1 1
81 168 1 1
152 164 1 1
106 150 1 1
72 175 1 1
134 179 1 1
171 143 1 1
110 134 1 1
199 148 1 1
89 176 1 1
172 172 1 1
75 73 1 1
95 87 1 1
201 152 1 1
63 174 1 1
104 109 1 1
75 101 1 1
91 104 1 1
159 153 1 1
148 180 1 1
94 184 1 1
160 154 1 1
90 77 1 1
